Input_Size,Time_ms
32,0.010539
64,0.000942
128,0.001553
256,0.002825
512,0.006141
1024,0.013195
2048,0.028443
4096,0.062356
8192,0.136425
16384,0.373818
32768,0.801585
65536,1.56631
131072,3.30517
262144,6.93763
524288,14.6847
1048576,44.9797
2097152,147.524
4194304,311.078
8388608,681.599
16777216,1408.46
